labels,Area,Perim.,Circ.,Round,Solidity,Esferoide,dia,Diameter,n_diam
Esferas_BT474_dia_7_well_1_100X_3_blob_4,743.4982,105.432,0.8405,0.8589,0.9496,no,7,31.89735000000001,5.258905069582314
Esferas_BT474_dia_7_well_1_100X_4_blob_1,175.8366,49.7655,0.8922,0.8083,0.9384,no,7,15.44835,0.5974173358781733
Esferas_BT474_dia_7_well_1_100X_4_blob_2,147.6843,52.3181,0.6779999999999999,0.5171,0.8366,no,7,15.054199999999998,0.5528464997893106
Esferas_BT474_dia_7_well_1_100X_4_blob_5,263.5242,60.402,0.9077,0.9716,0.9399,no,7,19.1575,1.139326037347623
Esferas_BT474_dia_7_well_1_100X_5_blob_2,184.6054,49.4358,0.9492,0.8804,0.9524,no,7,15.79315,0.6383190424135781
Esferas_BT474_dia_7_well_1_100X_6_blob_1,142.6077,57.2866,0.5461,0.419,0.8185,no,7,14.9203,0.5382253965407219
Esferas_BT474_dia_7_well_1_100X_7_blob_3,436.1302,80.7141,0.8413,0.8255,0.945,no,7,24.3055,2.326725762732873
Esferas_BT474_dia_7_well_1_100X_7_blob_4,497.05,88.4001,0.7993,0.6905,0.9365,no,7,27.52575,3.379473172651013
Esferas_BT474_dia_7_well_1_100X_8_blob_2,145.3767,43.8362,0.9507,0.9474,0.9531,no,7,13.80205,0.4260517063162176
Esferas_BT474_dia_7_well_1_100X_8_blob_3,3145.2143,249.8966,0.6329,0.6294,0.9155,no,7,65.5949,45.73426909893647
Esferas_BT474_dia_7_well_1_100X_8_blob_4,446.745,81.8397,0.8382,0.8732,0.938,no,7,25.4861,2.682511968478252
Esferas_BT474_dia_7_well_1_100X_9_blob_1,433.8227,85.1199,0.7524,0.8211,0.8906,no,7,25.35,2.6397658783875766
Esferas_BT474_dia_7_well_1_100X_9_blob_2,136.1465,42.0796,0.9662,0.9451,0.9593,no,7,13.7469,0.4209648557260943
Esferas_BT474_dia_7_well_2_100X_1_blob_2,518.2796,89.5939,0.8114,0.8909,0.9339,no,7,27.09535,3.2234119811422275
Esferas_BT474_dia_7_well_2_100X_1_blob_4,1706.2153,162.8152,0.8088,0.9208,0.9499,no,7,48.0459,17.972170042049033
Esferas_BT474_dia_7_well_2_100X_1_blob_5,131.0698,41.9147,0.9375,0.9478,0.9498,no,7,13.116700000000002,0.3656834257458649
Esferas_BT474_dia_7_well_2_100X_1_blob_6,269.5239,65.0408,0.8006,0.7190000000000001,0.9068,no,7,19.9415,1.2850055055714724
Esferas_BT474_dia_7_well_2_100X_1_blob_11,107.5326,38.4014,0.9163,0.8869,0.9301,no,7,12.30055,0.3015817881355874
Esferas_BT474_dia_7_well_2_100X_1_blob_12,897.1822,129.9168,0.6679999999999999,0.8585,0.8917,no,7,35.84845,7.465220974092574
Esferas_BT474_dia_7_well_2_100X_1_blob_13,171.2215,50.2317,0.8527,0.9505,0.9322,no,7,15.3558,0.5867442753559112
Esferas_BT474_dia_7_well_2_100X_2_blob_1,585.1991,106.7225,0.6457,0.6927,0.8864,no,7,30.49555,4.595586354195505
Esferas_BT474_dia_7_well_2_100X_2_blob_2,3112.9083,254.4955,0.604,0.7373,0.8995,no,7,68.21535,51.43726342723403
Esferas_BT474_dia_7_well_2_100X_2_blob_3,423.2079,80.6458,0.8177,0.8601,0.9235,no,7,25.119,2.568257456262496
Esferas_BT474_dia_7_well_2_100X_2_blob_4,124.1471,41.1188,0.9227,0.9709,0.934,no,7,12.94995,0.3519133924225113
Esferas_BT474_dia_7_well_2_100X_3_blob_1,819.1864,115.5057,0.7716,0.8552,0.9296,no,7,34.5738,6.696885382681423
Esferas_BT474_dia_7_well_2_100X_3_blob_2,453.2062,81.1121,0.8656,0.8490000000000001,0.952,no,7,25.10275,2.56327630365522
Esferas_BT474_dia_7_well_2_100X_3_blob_3,334.1358,69.5832,0.8672,0.7327,0.9602,no,7,20.7672,1.4513272718181314
Esferas_BT474_dia_7_well_2_100X_4_blob_1,166.6064,53.7733,0.7240000000000001,0.5176,0.8762,no,7,15.71795,0.6292442107817671
Esferas_BT474_dia_7_well_2_100X_4_blob_2,100.1484,36.082,0.9667,0.9638,0.9435,no,7,11.55835,0.2502182853123974
Esferas_BT474_dia_7_well_2_100X_5_blob_1,929.0266,124.5503,0.7526,0.8703,0.9223,no,7,36.47125,7.861102608827402
Esferas_BT474_dia_7_well_2_100X_5_blob_2,539.0477,87.0414,0.8941,0.8502,0.957,no,7,27.40515,3.3352475233074776
Esferas_BT474_dia_7_well_2_100X_5_blob_4,277.8311,62.5566,0.8922,0.8138,0.9473,no,7,19.93145,1.2830636559690891
Esferas_BT474_dia_7_well_2_100X_5_blob_5,435.6687,77.6671,0.9076,0.8018,0.9657,no,7,23.7261,2.164265763627504
Esferas_BT474_dia_7_well_2_100X_6_blob_3,531.202,89.5939,0.8316,0.7956,0.935,no,7,28.12875,3.606474114918977
Esferas_BT474_dia_7_well_2_100X_6_blob_4,1085.4797,127.6657,0.8369,0.9325,0.9544,no,7,39.05995,9.65665173427902
